Shanghai,DOW,Y
1604.91,2757.449951,8.28
1602.59,2748.360107,8.28
1596.73,2694.050049,8.28
1597.84,2690.699951,8.28
1587.65,2729.659912,8.28
1581.62,2743.76001,8.28
1562.99,2704.300049,8.28
1535.37,2655.820068,8.28
1530.41,2654.26001,8.28
1524.05,2725.5,8.28
1531.68,2695.550049,8.28
1524.73,2640.51001,8.28
1537.39,2556.429932,8.28
1513.1,2561.060059,8.28
1519.54,2518.600098,8.28
1524.92,2507.649902,8.28
1548.1,2465.830078,8.28
1548.96,2467.659912,8.28
1536.52,2425.810059,8.28
1520.31,2326.179932,8.28
1502.72,2254.77002,8.28
1510.88,2186.129883,8.28
1509.71,2306.169922,8.28
1507.5,2338.540039,8.28
1510.76,2352.870117,8.28
1531.84,2463.73999,8.28
1558.24,2491.610107,8.28
1552.56,2499.669922,8.28
1554.24,2433.320068,8.28
1522.19,2366.600098,8.28
1504.4,2301.810059,8.28
1485.91,2380.379883,8.28
1490.46,2422.530029,8.28
1460.8,2485.580078,8.28
1463.69,2498.25,8.28
1451.29,2485.379883,8.28
1462.17,2428.300049,8.28
1425.84,2495.959961,8.28
1390.63,2511.939941,8.28
1395.5,2503.310059,8.28
1398.44,2550.080078,8.28
1371.17,2527.580078,8.28
1378.75,2575.72998,8.28
1417.53,2607.23999,8.28
1434.18,2552.929932,8.28
1395.67,2578.199951,8.28
1408.84,2545.040039,8.28
1414.45,2503.879883,8.28
1404.88,2476.350098,8.28
1405.53,2473.129883,8.28
1400.87,2395.429932,8.28
1383.84,2428.23999,8.28
1379.19,2377.679932,8.28
1383.91,2415.790039,8.28
1396.9,2431.699951,8.28
1408.52,2440.679932,8.28
1416.1,2440.620117,8.28
1411.72,2382.060059,8.28
1413.6,2376.429932,8.28
1427.94,2376.73999,8.28
1430.2,2325.169922,8.28
1430.83,2323.27002,8.28
1421.52,2276.810059,8.28
1384.15,2282.26001,8.28
1382.97,2243.139893,8.28
1366.36,2193.080078,8.28
1357.65,2246.040039,8.28
1320.63,2314.360107,8.28
1319.87,2236.030029,8.28
1334.68,2212.139893,8.28
1332.06,2294.780029,8.28
1372.07,2235.169922,8.28
1397.38,2231.97998,8.28
1384.86,2169.919922,8.28
1386.31,2126.02002,8.28
1466.85,2129.370117,8.28
1459.92,2033.439941,8.28
1485.62,2122.169922,8.28
1478.67,2193.669922,8.28
1482.68,2185.070068,8.28
1454.89,2281.949951,8.28
1460.53,2208.429932,8.28
1450.62,2272.580078,8.28
1479.07,2285.800049,8.28
1496.16,2355.580078,8.28
1500.64,2328.100098,8.28
1499.82,2352.23999,8.28
1480.17,2313.820068,8.28
1492.76,2344.100098,8.28
1510.67,2331.669922,8.28
1504.34,2324.070068,8.28
1510.95,2349.76001,8.28
1496.52,2339.340088,8.28
1496.47,2375.76001,8.28
1510.8,2402.699951,8.28
1509.49,2423.689941,8.28
1478.87,2460.889893,8.28
1481.94,2400.649902,8.28
1511.28,2378.790039,8.28
1513.17,2328.639893,8.28
1513.7,2327.469971,8.28
1511.93,2336.590088,8.28
1525.48,2378.879883,8.28
1524.3,2391.439941,8.28
1517.18,2361.590088,8.28
1498.34,2352.959961,8.28
1493.09,2382.679932,8.28
1468.92,2433,8.28
1469.55,2435.199951,8.28
1475.01,2446.149902,8.28
1464.65,2394.320068,8.28
1466.04,2465.01001,8.28
1469.27,2457.01001,8.28
1459.89,2451.100098,8.28
1469.96,2426.850098,8.28
1464.54,2418.419922,8.28
1474.66,2397.590088,8.28
1477.77,2413.929932,8.28
1462.4,2371.469971,8.28
1456.27,2400.800049,8.28
1499.35,2406.120117,8.28
1491.94,2396.969971,8.28
1510.58,2380.530029,8.28
1522.55,2427.01001,8.28
1521.32,2411.580078,8.28
1511.73,2387.389893,8.28
1521.13,2372.629883,8.28
1515.13,2406.97998,8.28
1520.55,2400.159912,8.28
1543.67,2390.149902,8.28
1551.18,2392.469971,8.28
1576.86,2359.590088,8.28
1616.07,2370.929932,8.28
1631.47,2374.959961,8.28
1606.24,2443.52002,8.28
1613.6,2443.26001,8.28
1603.08,2505.399902,8.28
1571.71,2483.02002,8.28
1568.69,2454.219971,8.28
1541.96,2495.030029,8.28
1503.59,2488.850098,8.28
1487.15,2478.919922,8.28
1537.69,2489.02002,8.28
1509.31,2462.22998,8.28
1521.44,2460.810059,8.28
1531.87,2431.51001,8.28
1485.31,2384.030029,8.28
1522.92,2342.639893,8.28
1555.29,2359.699951,8.28
1554.45,2293.77002,8.28
1555.45,2251.459961,8.28
1535.52,2284.790039,8.28
1533.48,2286.820068,8.28
1546.11,2245.330078,8.28
1560.95,2278.199951,8.28
1569.51,2287.02002,8.28
1568.34,2262.639893,8.28
1551.81,2256.070068,8.28
1568.16,2251.48999,8.28
1576.26,2223.409912,8.28
1576.53,2235.550049,8.28
1562.24,2211.189941,8.28
1574.11,2177.429932,8.28
1556.25,2175.300049,8.28
1538.92,2213.919922,8.28
1530.21,2249.459961,8.28
1538.76,2230.659912,8.28
1565.84,2214.709961,8.28
1562.11,2238.570068,8.28
1566.77,2189.929932,8.28
1559.7,2206.810059,8.28
1557.17,2181.580078,8.28
1553.88,2197.810059,8.28
1538.75,2200.399902,8.28
1529.47,2199.280029,8.28
1511.37,2165.22998,8.28
1512.43,2182.199951,8.28
1502.08,2162.209961,8.28
1515.38,2179.5,8.28
1497.05,2127.370117,8.28
1486.02,2108.949951,8.28
1484.7,2117.469971,8.28
1499.68,2181.399902,8.28
1504.44,2191.850098,8.28
1502.35,2263.47998,8.28
1501.48,2286.52002,8.28
1512.02,2303.51001,8.28
1503.31,2315.219971,8.28
1531.93,2383.379883,8.28
1528.85,2304.139893,8.28
1521.41,2326.120117,8.28
1525.44,2314.560059,8.28
1529.49,2307.199951,8.28
1539.36,2293.669922,8.28
1507.16,2257.899902,8.28
1495.88,2279.75,8.28
1498.48,2330.560059,8.28
1502.15,2309.439941,8.28
1493.45,2326.47998,8.28
1477.65,2340.189941,8.28
1470.39,2330.469971,8.28
1477.3,2309.679932,8.28
1479.65,2318.370117,8.28
1476.74,2314.300049,8.28
1476.97,2353.860107,8.28
1494.37,2390.22998,8.28
1494.31,2360.209961,8.28
1486.25,2383.02002,8.28
1487.37,2374.149902,8.28
1471.27,2418.389893,8.28
1474.41,2428.850098,8.28
1479.28,2421.550049,8.28
1465.83,2393.22998,8.28
1455.9,2438.25,8.28
1450.2,2443.050049,8.28
1445.09,2442.709961,8.28
1449.71,2433.48999,8.28
1441.66,2472.48999,8.28
1441.09,2468.580078,8.28
1438.88,2481.169922,8.28
1422.18,2467.850098,8.28
1425.21,2449.429932,8.28
1425.36,2478.389893,8.28
1415.69,2506.48999,8.28
1421.98,2495.280029,8.28
1449.82,2486.370117,8.28
1446.51,2499.01001,8.28
1447.85,2497.469971,8.28
1447.42,2445.070068,8.28
1431.53,2449.040039,8.28
1425.73,2449.77002,8.28
1420.07,2472.610107,8.28
1423.18,2494.530029,8.28
1423.96,2540.030029,8.28
1409.16,2537.129883,8.28
1397.54,2517.290039,8.28
1406.1,2563.340088,8.28
1389.82,2581.870117,8.28
1390.48,2588.419922,8.28
1391.37,2623.540039,8.28
1381.44,2605.76001,8.28
1390.17,2597.679932,8.28
1394.23,2574.02002,8.28
1376.29,2591.620117,8.28
1370.84,2622.47998,8.28
1355.34,2637.050049,8.28
1367.16,2604.919922,8.28
1371.68,2659.699951,8.28
1369.17,2652.25,8.28
1404.01,2647.199951,8.28
1399.66,2623.01001,8.28
1388.17,2625.52002,8.28
1383.1,2586.530029,8.28
1365.51,2589.149902,8.28
1370.58,2564.540039,8.28
1359.5,2592.860107,8.28
1364.3,2575.060059,8.28
1398.01,2576.22998,8.28
1386.65,2584.610107,8.28
1381.83,2608.02002,8.28
1369.46,2587.830078,8.28
1369.33,2622.679932,8.28
1361.49,2647.679932,8.28
1344.63,2632.219971,8.28
1348.3,2597.300049,8.28
1364.06,2616.129883,8.28
1389.55,2631.969971,8.28
1385.11,2617.899902,8.28
1356.79,2610.929932,8.28
1335.2,2587.560059,8.28
1340.1,2626.060059,8.28
1343.62,2602.459961,8.28
1317.79,2621.919922,8.28
1319.61,2622.570068,8.28
1331.05,2615.98999,8.28
1328.1,2651.909912,8.28
1316.56,2647.429932,8.28
1338.87,2635.850098,8.28
1376.51,2631.620117,8.28
1361.56,2642.449951,8.28
1404.01,2619.790039,8.28
1408.41,2620.419922,8.28
1411.91,2580.409912,8.28
1389.1,2585.830078,8.28
1397.22,2603.320068,8.28
1432.7,2624.48999,8.28
1435.31,2629.97998,8.28
1445.03,2656.100098,8.28
1452.81,2646.219971,8.28
1451.12,2658.600098,8.28
1436.66,2659.909912,8.28
1443.37,2677.25,8.28
1469.42,2685.159912,8.28
1470.02,2685.459961,8.28
1470.79,2695.419922,8.28
1470.36,2666.830078,8.28
1466.34,2662.97998,8.28
1453.99,2669,8.28
1457.3,2666.72998,8.28
1446.29,2682.73999,8.28
1492.96,2695.100098,8.28
1500.64,2736.469971,8.28
1513.83,2750.540039,8.28
1512.6,2751.590088,8.28
1514.78,2733.719971,8.28
1496.43,2755.26001,8.28
1511.69,2731.649902,8.28
1497.04,2712.280029,8.28
1517.19,2724.340088,8.28
1568.35,2729.77002,8.28
1574.52,2722.469971,8.28
1587.2,2756.340088,8.28
1610.13,2747.27002,8.28
1581.47,2790.419922,8.28
1618.52,2781.889893,8.28
1612.68,2755.679932,8.28
1592.42,2769.159912,8.28
1586.49,2724.820068,8.28
1600.42,2700.409912,8.28
1628.84,2691.73999,8.28
1590.73,2720.689941,8.28
1623.88,2691.350098,8.28
1649.28,2743.800049,8.28
1685.16,2749.290039,8.28
1693.43,2773.449951,8.28
1679.19,2781.590088,8.28
1703.53,2789.870117,8.28
1691.01,2783.120117,8.28
1677.76,2809,8.28
1663.83,2799.719971,8.28
1658.54,2829.5,8.28
1696.83,2841.27002,8.28
1703.77,2829.669922,8.28
1717.1,2831.840088,8.28
1717.02,2811.73999,8.28
1721.75,2824.149902,8.28
1681.65,2822.830078,8.28
1682.3,2786.060059,8.28
1647.38,2790.570068,8.28
1654.9,2785.590088,8.28
1675.07,2792.320068,8.28
1689.76,2825.919922,8.28
1687.28,2836.209961,8.28
1661.81,2845.810059,8.28
1668.87,2843.219971,8.28
1662.1,2865.090088,8.28
1637.14,2856.590088,8.28
1637.1,2851.850098,8.28
1678.07,2869.560059,8.28
1691.64,2857.189941,8.28
1694.74,2841.600098,8.28
1736.22,2831.570068,8.28
1745.54,2855.300049,8.28
1745.1,2851.22998,8.28
1717.26,2833.850098,8.28
1747.87,2810.76001,8.28
1755.68,2784.219971,8.28
1741.69,2800.189941,8.28
1740.05,2784.030029,8.28
1736.48,2782.959961,8.28
1734.05,2820.959961,8.28
1719.67,2832.840088,8.28
1724.28,2836.620117,8.28
1741.62,2837.840088,8.28
1758.15,2871.969971,8.28
1768.64,2858.159912,8.28
1766.48,2860.669922,8.28
1777.52,2872.090088,8.28
1774.55,2854.51001,8.28
1770.28,2879.449951,8.28
1727.35,2864.72998,8.28
1722.99,2862.949951,8.28
1715.14,2893.060059,8.28
1697.16,2903.350098,8.28
1679.08,2891.810059,8.28
1693.86,2915.860107,8.28
1675.88,2922.01001,8.28
1669.42,2949.969971,8.28
1651.58,2956.370117,8.28
1657.79,2974.580078,8.28
1635.5,2978.540039,8.28
1635.5,2968.22998,8.28
1611.86,2973.469971,8.28
1606.8,3008.179932,8.28
1579.45,3001.719971,8.28
1595.59,3000.75,8.28
1560.21,2993.120117,8.28
1568.06,3020.030029,8.28
1603.77,3020.159912,8.28
1597.57,3021.469971,8.28
1562.69,3030.850098,8.28
1539.96,2996.909912,8.28
1555.44,3007.780029,8.28
1558.29,2997.689941,8.28
1549.06,3023.469971,8.28
1558.33,3018.199951,8.28
1550.35,3031.639893,8.28
1518.05,3018.560059,8.28
1524.44,3054.649902,8.28
1557.18,3058.649902,8.28
1548.72,3045.290039,8.28
1555.91,3062.379883,8.28
1579.66,3038.75,8.28
1567.07,3002.070068,8.28
1543.53,3011.969971,8.28
1542.09,2984.280029,8.28
1517.14,2979.98999,8.28
1493.81,2979.459961,8.28
1468.07,2959.320068,8.28
1468.34,2962.840088,8.28
1472.07,2998.209961,8.28
1438.74,2999.600098,8.28
1463.78,3014.449951,8.28
1475.42,3043.050049,8.28
1445.5,3033.25,8.28
1427.3,3012.080078,8.28
1433.47,3032.540039,8.28
1450.68,3023.060059,8.28
1440.73,3017.080078,8.28
1427.75,3005.340088,8.28
1401.11,2997.01001,8.28
1385.18,2989.01001,8.28
1408.69,3001.530029,8.28
1399.16,3006.070068,8.28
1441.07,3016.129883,8.28
1441.19,3038.649902,8.28
1444.59,3018.060059,8.28
1450.5,3015.23999,8.28
1438.4,3013.790039,8.28
1439.78,3021.72998,8.28
1430.65,3002.379883,8.28
1397.15,2981.709961,8.28
1399.46,2938.310059,8.28
1403.76,2905.189941,8.28
1421.54,2944.580078,8.28
1456.13,2903.189941,8.28
1457.54,2918.72998,8.28
1447.94,2963.360107,8.28
1448.04,2956.310059,8.28
1407.44,2924.610107,8.28
1407.4,2889.530029,8.28
1387.67,2892.76001,8.28
1384.13,2889.860107,8.28
1388.81,2937.100098,8.28
1407.33,2938.699951,8.28
1386.2,2973.330078,8.28
1373.22,2984.080078,8.28
1366.37,2984.540039,8.28
1404.51,2996.780029,8.28
1389.04,3023.199951,8.28
1390.46,3035.25,8.28
1395.85,3042.560059,8.28
1400.77,3017.870117,8.28
1384.96,3004.159912,8.28
1368.2,3008.540039,8.28
1368.45,2966.76001,8.28
1354.51,2969.219971,8.28
1360.2,2977.75,8.28
1358.22,2996.310059,8.28
1340.45,2987.75,8.28
1341.74,2960.149902,8.28
1325.41,2971.659912,8.28
1344.63,3015.969971,8.28
1339.78,3016.080078,8.28
1334.42,3008.820068,8.28
1320.61,3014.570068,8.28
1319.53,2986.800049,8.28
1342.06,2957.580078,8.28
1321.46,2945.939941,8.28
1327.93,2972.280029,8.28
1327.12,2972.550049,8.28
1321.46,2969.860107,8.28
1324.29,2956.75,8.28
1309.33,2906.209961,8.28
1284.31,2867.959961,8.28
1287.08,2878,8.28
1260.32,2884.47998,8.28
1300.36,2883.580078,8.28
1355.23,2884.939941,8.28
1371.2,2852.120117,8.28
1414.7,2876.389893,8.28
1463.22,2866.639893,8.28
1448.56,2867.360107,8.28
1420.15,2880.209961,8.28
1464.78,2886.870117,8.28
1435.56,2939.060059,8.28
1427.4,2939.409912,8.28
1435.59,2961.860107,8.28
1420.01,2959.850098,8.28
1396.7,2964.199951,8.28
1422.93,2985.01001,8.28
1413.15,2958.379883,8.28
1384.44,2974.320068,8.28
1386.72,3016.300049,8.28
1332.94,3027.830078,8.28
1330.52,3000.560059,8.28
1335.39,3009.870117,8.28
1337.62,2986.699951,8.28
1330.58,3008.860107,8.28
1310.55,3016.469971,8.28
1329.36,3019.51001,8.28
1311.15,3030.189941,8.28
1324.78,3025.120117,8.28
1342.8,3032.060059,8.28
1341.74,3066.149902,8.28
1320.54,3057.709961,8.28
1305.29,3053.350098,8.28
1301.53,3054.969971,8.28
1326.75,3061.02002,8.28
1304.78,3072.25,8.28
1305.13,3042.959961,8.28
1304.23,3032.340088,8.28
1307.43,3013.639893,8.28
1354.39,3026.719971,8.28
1347.07,2993.669922,8.28
1352.22,3001.659912,8.28
1370.05,3008.820068,8.28
1370.39,3007.100098,8.28
1356.14,3007.419922,8.28
1367.83,3011.090088,8.28
1379.96,3001.350098,8.28
1383.02,3001.090088,8.28
1371.24,3025.27002,8.28
1359.12,2980.810059,8.28
1358.33,2969.72998,8.28
1356.73,2950.860107,8.28
1337.43,2950.449951,8.28
1340.77,2974.790039,8.28
1334.94,2989.620117,8.28
1333.09,3006.820068,8.28
1337.2,3006.139893,8.28
1339.64,3021.23999,8.28
1323.75,3009.050049,8.28
1326.44,3012.080078,8.28
1338.81,2964.419922,8.28
1317.72,2920.580078,8.28
1309.69,2917.830078,8.28
1307.55,2961.790039,8.28
1313.05,2964.189941,8.28
1305.02,2928.100098,8.28
1290.49,2920.100098,8.28
1275.46,2967.800049,8.28
1275.17,2968.22998,8.28
1307.57,3005.580078,8.28
1282.72,2983.550049,8.28
1285.04,3006.540039,8.28
1280.27,2992.199951,8.28
1278.94,3005.370117,8.28
1274.31,3023.73999,8.28
1273.71,3020.449951,8.28
1266.5,3024.179932,8.28
1242.77,3007.120117,8.28
1251.94,3027.550049,8.28
1239.43,3028.030029,8.28
1244.75,3066.340088,8.28
1252.4,3054.469971,8.28
1257.46,3079.909912,8.28
1256.92,3072.790039,8.28
1256.31,3072.810059,8.28
1245.62,3086.379883,8.28
1216.65,3082.810059,8.28
1225.45,3084.129883,8.28
1218.11,3068.419922,8.28
1204.39,3080.26001,8.28
1234.48,3095.25,8.28
1255.78,3077.100098,8.28
1254.23,3093.48999,8.28
1241.96,3048.820068,8.28
1225.89,3028.899902,8.28
1213.67,3037.590088,8.28
1191.82,3023.189941,8.28
1188.93,3049.120117,8.28
1252.5,3064.850098,8.28
1242.31,3058.469971,8.28
1269,3097.129883,8.28
1278.88,3107.929932,8.28
1276.13,3107.469971,8.28
1258.97,3134.590088,8.28
1284.48,3099.22998,8.28
1309.28,3088.22998,8.28
1309.47,3092.76001,8.28
1309.95,3096.719971,8.28
1312.44,3063.52002,8.28
1306,3051.580078,8.28
1303.41,3075.939941,8.28
1287.45,3087.310059,8.28
1294.34,3064.639893,8.28
1287.71,3076.22998,8.28
1293.74,3084.350098,8.28
1318.27,3056.25,8.28
1316.79,3070.290039,8.28
1286.23,3115.419922,8.28
1289.94,3140.330078,8.28
1293.5,3141.040039,8.28
1269.14,3152.159912,8.28
1255.59,3160.25,8.28
1243.47,3132.310059,8.28
1227.4,3172,8.28
1231.05,3231.669922,8.28
1206.92,3243.219971,8.28
1201.65,3251.040039,8.28
1208.19,3251.340088,8.28
1205.63,3247.889893,8.28
1200.11,3281.540039,8.28
1195.02,3302.699951,8.28
1172.57,3297.080078,8.28
1181.24,3276.560059,8.28
1223.57,3288.51001,8.28
1202.97,3293.860107,8.28
1191.74,3262.090088,8.28
1214.87,3289.5,8.28
1225.49,3295.73999,8.28
1248.52,3308.879883,8.28
1240.97,3310.899902,8.28
1219.51,3298.169922,8.28
1248.2,3283.73999,8.28
1234.33,3322.929932,8.28
1216.96,3312.590088,8.28
1197.73,3316.870117,8.28
1199.9,3309.169922,8.28
1184.19,3275.929932,8.28
1172.56,3297.790039,8.28
1169.19,3304.090088,8.28
1157.97,3298.070068,8.28
1165.34,3334.01001,8.28
1148.76,3350.030029,8.28
1169.12,3357.459961,8.28
1159.15,3353.23999,8.28
1130.84,3350.610107,8.28
1135.56,3354.909912,8.28
1124.27,3391.600098,8.28
1103.99,3401.659912,8.28
1107.63,3401.969971,8.28
1095.47,3380.51001,8.28
1099.64,3412.439941,8.28
1102.96,3408.850098,8.28
1103.47,3405.080078,8.28
1099.27,3395.820068,8.28
1070.84,3368.959961,8.28
1073.85,3326.820068,8.28
1072.14,3309.040039,8.28
1058.87,3317.73999,8.28
1051.95,3304.139893,8.28
1060.16,3318.97998,8.28
1060.74,3300.399902,8.28
1039.19,3297.73999,8.28
1016.06,3270.189941,8.28
1013.64,3293.060059,8.28
1034.38,3315.540039,8.28
1030.94,3290.050049,8.28
1115.58,3265.139893,8.28
1131.05,3239.050049,8.28
1108.29,3235.800049,8.28
1106.29,3266.120117,8.28
1093.46,3284.669922,8.28
1072.84,3288.02002,8.28
1086.01,3279.560059,8.28
1085.61,3311.179932,8.28
1115.62,3326.830078,8.28
1101.49,3338.350098,8.28
1102.03,3332.590088,8.28
1093.7,3365.25,8.28
1101.88,3364.48999,8.28
1124.64,3370.620117,8.28
1108.59,3347.959961,8.28
1104.99,3363.199951,8.28
1080.94,3382.409912,8.28
1055.59,3380.800049,8.28
1047.28,3391.550049,8.28
1039.04,3398.52002,8.28
1033.55,3379.620117,8.28
1038.6,3381.550049,8.28
1017.98,3314.080078,8.28
1011.5,3348.060059,8.28
1046.16,3385.540039,8.28
1037.39,3423.199951,8.28
1040.42,3408.090088,8.28
1026.12,3427.48999,8.28
1012.1,3423.439941,8.28
1014.36,3431.790039,8.28
1021.05,3481.040039,8.28
1020.63,3495.439941,8.28
1046.32,3485.77002,8.28
1045.4,3446.909912,8.28
1072.81,3453.689941,8.28
1089.91,3440.070068,8.28
1086.55,3463.649902,8.28
1083.03,3440.439941,8.28
1088.95,3401.860107,8.28
1104.04,3412.399902,8.28
1107.7,3404.449951,8.28
1102.59,3393.219971,8.28
1128.74,3365.840088,8.28
1138.88,3351.540039,8.28
1152.53,3362.77002,8.28
1165.03,3369.51001,8.28
1183.58,3329.48999,8.28
1167.91,3377.320068,8.28
1187.01,3373.189941,8.28
1177.28,3353,8.28
1192.83,3363.080078,8.28
1148.04,3377.310059,8.28
1150.18,3377.350098,8.28
1158.6,3394.310059,8.28
1149.96,3341.360107,8.28
1167.14,3351.060059,8.28
1172.47,3376.98999,8.28
1171.86,3329.110107,8.11
1154.43,3272.870117,8.11
1146.38,3213.47998,8.11
1162.8,3221.01001,8.11
1184.93,3250.98999,8.11
1188.85,3211.73999,8.11
1196.22,3285.320068,8.1
1173.32,3258.620117,8.1
1194.31,3286.610107,8.11
1194.41,3246.629883,8.1
1189.62,3262.790039,8.1
1188.21,3231.469971,8.11
1207.16,3270.300049,8.11
1217.26,3298.530029,8.11
1217.28,3285.840088,8.1
1212.95,3322.540039,8.1
1220.63,3312.070068,8.1
1212.62,3311.209961,8.1
1187.99,3329.899902,8.1
1159.96,3292.120117,8.1
1151.98,3307.439941,8.1
1155.04,3257.209961,8.11
1133.24,3224.830078,8.1
1131.77,3264.27002,8.1
1155.48,3296.929932,8.1
1155.61,3344.949951,8.1
1138.95,3357.870117,8.1
1157.19,3355.070068,8.1
1161.85,3361.719971,8.1
1152.61,3360.550049,8.09
1139.55,3342.51001,8.09
1131.38,3366.73999,8.09
1141.2,3367.399902,8.09
1134.61,3349.199951,8.09
1135.95,3378.139893,8.09
1141.32,3382.659912,8.1
1141.17,3363.540039,8.09
1121.92,3365.629883,8.09
1097.16,3364.76001,8.09
1097.78,3344.48999,8.09
1080.87,3347.919922,8.09
1092.82,3351.639893,8.09
1089.95,3356.23999,8.09
1104.79,3359.169922,8.09
1095.27,3363.310059,8.09
1100.05,3374.139893,8.09
1100.65,3396.949951,8.09
1110.15,3391.530029,8.09
1108.15,3389.23999,8.09
1088.3,3393.350098,8.09
1090.19,3340.120117,8.09
1088.65,3302.659912,8.09
1087.51,3300.409912,8.09
1095.89,3348.780029,8.09
1095.31,3351.379883,8.09
1117,3330.929932,8.09
1119.94,3348.419922,8.09
1098.65,3366.27002,8.09
1105.75,3332.429932,8.09
1113.37,3343.669922,8.09
1114.92,3393.469971,8.09
1110.82,3421.409912,8.09
1096.99,3417.379883,8.09
1099.26,3428.699951,8.09
1098.75,3445.73999,8.09
1094.29,3443.429932,8.09
1079.2,3428.120117,8.09
1087.79,3443.949951,8.09
1099.62,3490.889893,8.09
1098.32,3469.310059,8.08
1113.48,3481.679932,8.08
1116.37,3458.25,8.09
1117.85,3458.620117,8.09
1125.39,3476.550049,8.08
1123.56,3508.909912,8.09
1127.51,3494.189941,8.09
1131.75,3484.169922,8.09
1136.34,3515.790039,8.09
1130.76,3519.840088,8.08
1135.24,3491.070068,8.09
1144.87,3459.909912,8.08
1156.82,3440.320068,8.08
1154.29,3464.47998,8.08
1157.03,3464.070068,8.08
1169.86,3491.070068,8.08
1161.06,3471.22998,8.08
1180.96,3482.469971,8.08
1197.27,3436.719971,8.08
1209.42,3446.399902,8.08
1215.67,3444.949951,8.08
1220.62,3453.780029,8.08
1211.05,3461.590088,8.08
1226.7,3440.899902,8.08
1221.46,3425.840088,8.08
1202.87,3445.73999,8.08
1208.44,3425.199951,8.08
1233.35,3446.379883,8.08
1251.58,3429.040039,8.08
1255.31,3457.209961,8.08
1255.77,3468.540039,8.08
1252.06,3457.669922,8.07
1258.05,3500.850098,8.07
1258.05,3507.810059,8.07
1287.63,3484.080078,8.07
1282.1,3483.800049,8.07
1290.06,3506.090088,8.08
1269.45,3470.429932,8.08
1282.66,3479.669922,8.08
1279.64,3479.669922,8.07
1286.33,3512.340088,8.07
1299.17,3488.889893,8.07
1270.63,3469.600098,8.07
1267.41,3447.620117,8.07
1267.54,3451.659912,8.07
1288.42,3456.370117,8.07
1284.23,3465.290039,8.07
1288.85,3471.050049,8.07
1296.87,3493.379883,8.06
1297.19,3531.189941,8.07
1299.03,3538.870117,8.07
1306.59,3542.870117,8.07
1285.67,3500.52002,8.07
1293.3,3433.080078,8.07
1288.95,3423.560059,8.07
1259.92,3442.639893,8.06
1250.38,3415.560059,8.06
1245.17,3428.47998,8.06
1245.65,3389.639893,8.06
1259.67,3357.090088,8.06
1259.04,3391.77002,8.06
1274.81,3415.379883,8.06
1274.19,3373.659912,8.06
1269.46,3407.570068,8.06
1288.42,3360.929932,8.06
1290.39,3361.840088,8.06
1296.71,3437.590088,8.06
1302.46,3440.050049,8.06
1294.7,3424.120117,8.05
1295.91,3379.149902,8.06
1298.79,3442.570068,8.05
1305.57,3479.179932,8.05
1294.72,3460.159912,8.05
1298.3,3500.090088,8.05
1319.47,3522.97998,8.05
1329.8,3510.830078,8.05
1340.16,3535.22998,8.05
1339.74,3521.280029,8.05
1342.96,3538.590088,8.05
1359.08,3554.98999,8.04
1362.23,3564.199951,8.04
1360.13,3558.899902,8.04
1332.33,3545.610107,8.04
1359.54,3548.97998,8.04
1378.61,3590.780029,8.04
1385.11,3612.25,8.04
1396.7,3627.459961,8.04
1385.9,3643.669922,8.05
1416.79,3655.97998,8.05
1409.79,3663.5,8.05
1399.77,3636.959961,8.05
1417.48,3642.01001,8.05
1416.73,3618.02002,8.04
1440.22,3653.100098,8.04
1497.1,3641.73999,8.03
1531.16,3622.949951,8.03
1545.69,3637.75,8.03
1537.38,3619.649902,8.03
1602.83,3613.889893,8.03
1664.09,3629.370117,8.03
1613.25,3620.580078,8.02
1625.15,3637.919922,8.02
1617.28,3662.629883,8.03
1659.55,3672.939941,8.03
1657.69,3670.909912,8.02
1604.55,3644.429932,8.02
1590.92,3640.100098,8.02
1591.42,3662.860107,8.01
1613.89,3691.409912,8.01
1648.54,3696.5,8.01
1657.29,3660.580078,8
1641.3,3662.040039,8
1684.19,3664.449951,8.01
1669.4,3638.060059,8.02
1684.62,3675.02002,8.02
1679.13,3695.48999,8.02
1589.55,3685.580078,8.01
1591.49,3699.929932,8.01
1551.38,3711.52002,8.01
1552.8,3706.939941,8.02
1548.49,3704.02002,8.02
1531.33,3677.22998,8.01
1533.98,3682.090088,8.02
1574.47,3666.060059,8.02
1586.29,3669.76001,8.02
1592.33,3710.370117,8.02
1598.12,3649.350098,8.02
1596.07,3658.439941,8.01
1605.71,3696.610107,8.01
1633.45,3674.600098,8.01
1639.55,3702.01001,8.01
1639.29,3720.72998,8
1671.62,3728.030029,8
1672.21,3726.47998,8
1697.28,3728.560059,8.01
1681.55,3689.459961,8
1718.56,3669.860107,8
1741.47,3682.370117,8
1730.19,3651.629883,8.01
1734.33,3680.580078,8.02
1745.81,3694.51001,8.03
1740,3705.820068,8.02
1655.77,3692.780029,8.02
1665.21,3744.090088,8.02
1682.89,3759.209961,8.02
1684.25,3766.449951,8.03
1645.16,3768.76001,8.02
1655.12,3761.600098,8.02
1665.33,3790.22998,8.02
1665.94,3770.409912,8.01
1685.46,3773.570068,8.01
1686.65,3801.810059,8.02
1675.17,3764.600098,8.01
1662.03,3794.429932,8.01
1612.73,3780.540039,8.02
1600.61,3788.139893,8
1600.87,3746.75,8
1601.06,3737.080078,8
1570.15,3738.679932,8
1547.44,3727.310059,8
1580.58,3759.439941,8
1578.57,3760.439941,8
