Shanghai,P Change,Dow,P Change,Y,
2376.84,-0.014027027,3871.719971,-0.008636003,6.36,0
2378.2,0.000571861,3951.149902,-0.020515412,6.36,0
2375.77,-0.001022826,3912.620117,0.009751537,6.38,0.003134796
2349.54,-0.011163887,3915.26001,-0.000674712,6.38,0
2350.6,0.000450949,3913.409912,0.000472535,6.38,0
2347.18,-0.001457068,3703.699951,0.053587527,6.38,0
2284.88,-0.027266202,3708.800049,-0.001377028,6.37,-0.001569859
2252.16,-0.014528275,3815.01001,-0.028637284,6.36,-0.001572327
2262.79,0.00469774,3870.179932,-0.014461278,6.36,0
2302.24,0.017135485,3807.159912,0.016283486,6.36,0
2306.55,0.001868592,3857.870117,-0.013319694,6.36,0
2285.78,-0.009086614,3956.820068,-0.025648855,6.36,0
2305.86,0.008708248,3976.679932,-0.005019148,6.36,0
2308.92,0.001325295,3986.75,-0.00253228,6.36,0
2350.86,0.01784028,3944.409912,0.010620201,6.36,0
2359.16,0.003518201,3851.47998,0.023559907,6.37,0.001569859
2357.03,-0.00090368,3813.949951,0.009744314,6.37,0
2334.98,-0.009443336,3907.330078,-0.024483836,6.35,-0.003149606
2380.85,0.019266228,3872.419922,0.00893453,6.34,-0.001577287
2378.63,-0.00093331,3776.080078,0.02487846,6.35,0.001574803
2406.86,0.011728975,3793.22998,-0.004541721,6.34,-0.001577287
2388.59,-0.007648864,3840.02002,-0.012335145,6.34,0
2388.83,0.000100468,3894.290039,-0.014132744,6.34,0
2406.81,0.007470469,3952.820068,-0.015029705,6.32,-0.003164557
2404.7,-0.000877448,3974.300049,-0.00543409,6.32,0
2396.32,-0.003497029,3933.070068,0.010374149,6.32,0
2438.44,0.017273339,3928.879883,0.001065373,6.29,-0.004769475
2440.08,0.000672109,3807.179932,0.030975737,6.29,0
2452.01,0.004865396,3690.219971,0.030720891,6.29,0
2451.95,-2.44703E-05,3720.280029,-0.008145872,6.3,0.001587302
2448.88,-0.001253634,3799.399902,-0.021267182,6.31,0.001584786
2408.59,-0.016727629,3843.550049,-0.011620295,6.31,0
2410.23,0.000680433,3773.080078,0.018334605,6.31,0
2394.98,-0.006367485,3831.840088,-0.015573486,6.31,0
2380.73,-0.005985559,3742.600098,0.023289069,6.32,0.001582278
2374.84,-0.002480167,3642.709961,0.026690038,6.31,-0.001584786
2346.19,-0.012211287,3709.870117,-0.018436866,6.31,0
2378.89,0.013745907,3761.080078,-0.013803707,6.31,0
2344.52,-0.014659717,3830.300049,-0.01840428,6.32,0.001582278
2348.3,0.001609675,3814.050049,0.004242487,6.33,0.001579779
2373.31,0.010538025,3930.159912,-0.030442669,6.33,0
2363.44,-0.004176116,3926.679932,0.000885455,6.33,0
2350.97,-0.005304194,3957.780029,-0.007920202,6.33,0
2333.55,-0.007465021,3942.449951,0.003873403,6.33,0
2361.37,0.011781296,4004.600098,-0.015764346,6.33,0
2389.64,0.011830234,3927.169922,0.019335308,6.33,0
2384.67,-0.002084146,3999.810059,-0.018496815,6.31,-0.003169572
2372.23,-0.005244011,3972.370117,0.006860311,6.31,0
2373.44,0.000509809,4001.300049,-0.007282789,6.3,-0.001587302
2308.55,-0.028108553,4087.669922,-0.021585453,6.3,0
2311.92,0.001457663,4124.27002,-0.00895378,6.31,0.001584786
2309.55,-0.001026174,4050.199951,0.017959559,6.3,-0.001587302
2293.13,-0.007160519,4088.929932,-0.009562486,6.29,-0.001589825
2281.45,-0.005119551,4218.799805,-0.031761335,6.29,0
2305.86,0.010586072,4213.77002,0.001192231,6.3,0.001587302
2289.79,-0.007018111,4128.75,0.020176711,6.3,0
2318.92,0.012561882,4029.850098,0.023953957,6.3,0
2295.95,-0.010004573,4088.969971,-0.014670489,6.3,0
2306.85,0.004725058,4160.02002,-0.017376026,6.3,0
2316.05,0.00397228,4140.339844,0.004730789,6.3,0
2300.8,-0.006628129,4159.290039,-0.004576966,6.3,0
2292.88,-0.003454171,4194.589844,-0.008486978,6.3,0
2260.88,-0.014153781,4060.050049,0.032074601,6.3,0
2224.11,-0.016532456,4100.009766,-0.009842173,6.3,0
2222.07,-0.000918063,4190.200195,-0.021997613,6.3,0
2216.93,-0.002318522,4158.169922,0.007644091,6.3,0
2195.84,-0.009604525,4173.359863,-0.003653035,6.29,-0.001589825
2225.43,0.013296307,4104.169922,0.016578954,6.3,0.001587302
2226.11,0.000305466,4057.899902,0.011273905,6.3,0
2229.19,0.001381668,4073.350098,-0.003807436,6.31,0.001584786
2227.31,-0.000844068,3991.550049,0.020081762,6.31,0
2201.35,-0.011792764,3959.179932,0.008109661,6.31,0
2223.58,0.009997392,3877.909912,0.020526983,6.32,0.001582278
2170.81,-0.024308899,3869.459961,0.002178996,6.31,-0.001584786
2164.44,-0.002943025,3971.139893,-0.026277551,6.33,0.003159558
2175.38,0.005029006,3992.179932,-0.005298237,6.33,0
2185.49,0.004625965,4155.810059,-0.040987663,6.33,0
2185.89,0.000182992,4141.02002,0.003558882,6.33,0
2147.96,-0.017658616,4142.790039,-0.000427436,6.32,-0.001582278
2161.19,0.006121627,4182.200195,-0.00951295,6.32,0
2169.1,0.003646674,4183.540039,-0.000320368,6.32,0
2184.84,0.007204189,4190.689941,-0.001709055,6.32,0
2168.64,-0.00747012,4113.77002,0.018354954,6.3,-0.003174603
2141.4,-0.01272065,4180.549805,-0.016233232,6.3,0
2146.59,0.002417788,4131.669922,0.011692214,6.31,0.001584786
2136.15,-0.004887297,4103.810059,0.006743003,6.31,0
2126,-0.004774224,4055.530029,0.011764684,6.3,-0.001587302
2128.76,0.001296529,4092.629883,-0.009147967,6.31,0.001584786
2109.91,-0.00893403,4109.470215,-0.004114795,6.3,-0.001587302
2103.63,-0.002985316,4056.530029,0.012882484,6.3,0
2123.36,0.009291877,4173.859863,-0.028923694,6.3,0
2111.18,-0.005769285,4193.660156,-0.004743881,6.3,0
2132.8,0.010136909,4217.720215,-0.005737246,6.31,0.001584786
2154.92,0.010264882,4251.330078,-0.007968727,6.31,0
2157.62,0.001251379,4257.299805,-0.001404202,6.31,0
2160.99,0.00155947,4206.509766,0.011930106,6.31,0
2174.1,0.006030081,4254.399902,-0.011384768,6.31,0
2168.81,-0.002439126,4232.169922,0.005225174,6.31,0
2136.08,-0.01532246,4261.02002,-0.006816857,6.3,-0.001587302
2142.52,0.003005806,4264.589844,-0.000837786,6.32,0.003164557
2118.94,-0.011128206,4262.600098,0.000466574,6.3,-0.003174603
2112.2,-0.003190986,4247.540039,0.003533069,6.3,0
2114.89,0.001271934,4263.47998,-0.003752746,6.3,0
2106.96,-0.003763716,4295.259766,-0.007453955,6.31,0.001584786
2118.27,0.005339263,4296.089844,-0.000193254,6.31,0
2107.71,-0.005010177,4303.180176,-0.001650415,6.31,0
2113.07,0.002536594,4284.950195,0.004236397,6.3,-0.001587302
2092.1,-0.010023421,4295.27002,-0.002408389,6.31,0.001584786
2055.71,-0.017701913,4325.160156,-0.006958849,6.31,0
2073.15,0.008412319,4325.129883,6.99928E-06,6.28,-0.00477707
2053.23,-0.009701787,4360.910156,-0.008272647,6.31,0.004754358
2052.58,-0.000316675,4350.890137,0.00229769,6.31,0
2047.52,-0.002471282,4330.240234,0.004746133,6.31,0
2059.15,0.005647962,4376.069824,-0.010583614,6.31,0
2043.65,-0.007584469,4378.189941,-0.00048448,6.31,0
2037.68,-0.002929803,4365.169922,0.002973836,6.31,0
2051.92,0.006939842,4355.879883,0.002128219,6.31,0
2127.76,0.035643118,4355.240234,0.000146847,6.31,0
2134.89,0.003339751,4379.740234,-0.005625407,6.31,0
2120.55,-0.006762397,4366.609863,0.002997979,6.32,0.001582278
2126.55,0.002821471,4413.200195,-0.01066968,6.32,0
2110.38,-0.007662127,4399.069824,0.003201842,6.32,0
2123.85,0.006342256,4405.839844,-0.001538966,6.32,0
2078.5,-0.021818619,4401.379883,0.001012284,6.32,0
2059.54,-0.009205939,4402.720215,-0.000304525,6.33,0.001579779
2067.83,0.004009034,4371.970215,0.006984318,6.32,-0.001582278
2024.84,-0.021231307,4400.359863,-0.006493559,6.33,0.001579779
2026.69,0.000912818,4393.129883,0.001643043,6.34,0.001577287
2033.19,0.003196947,4345.069824,0.010939822,6.34,0
2029.29,-0.001921854,4396.399902,-0.011813407,6.35,0.001574803
2004.17,-0.012533867,4398.669922,-0.000516336,6.36,0.001572327
2056.32,0.025360839,4381.879883,0.003817072,6.37,0.001569859
2086.17,0.014308518,4367.620117,0.003254258,6.37,0
2074.42,-0.005664234,4382.359863,-0.003374777,6.36,-0.001572327
2115.23,0.01929341,4380.759766,0.000365122,6.37,0.001569859
2119.94,0.002221761,4387.52002,-0.001543169,6.36,-0.001572327
2102.87,-0.008117478,4387.490234,6.7888E-06,6.36,0
2104.93,0.000978655,4375.689941,0.002689531,6.37,0.001569859
2098.7,-0.002968504,4398.140137,-0.005130664,6.37,0
2098.81,5.24107E-05,4385.740234,0.002819352,6.37,0
2105.62,0.003234202,4375.75,0.00227789,6.37,0
2131.69,0.012229733,4316.149902,0.013620545,6.37,0
2128.3,-0.001592821,4336.22998,-0.004652312,6.36,-0.001572327
2132.76,0.002091187,4368.72998,-0.00749499,6.35,-0.001574803
2114.45,-0.008659462,4378.189941,-0.00216538,6.35,0
2115.99,0.000727792,4388.879883,-0.002441635,6.36,0.001572327
2101.58,-0.006856746,4457.779785,-0.015698744,6.36,0
2066.21,-0.017118299,4431.660156,0.005859336,6.36,0
2058.94,-0.003530943,4484.180176,-0.011851094,6.36,0
2062.35,0.001653454,4479.180176,0.001115031,6.36,0
2068.88,0.003156297,4479.22998,-1.1119E-05,6.36,0
2104.43,0.016892935,4452.109863,0.006054638,6.36,0
2117.05,0.005961125,4453.149902,-0.000233606,6.35,-0.001574803
2114.03,-0.001428551,4412.080078,0.009222646,6.35,0
2106,-0.003812915,4417.580078,-0.001246578,6.35,0
2105.73,-0.000128222,4469.870117,-0.011836806,6.36,0.001572327
2071.51,-0.016519351,4462.399902,0.001671238,6.36,0
2069.07,-0.001179274,4438.089844,0.005447754,6.37,0.001569859
2079.27,0.004905568,4444.339844,-0.001408264,6.37,0
2047.89,-0.015323089,4460.529785,-0.003642822,6.37,0
2055.42,0.003663485,4486.640137,-0.005853644,6.37,0
2030.29,-0.012377542,4472.379883,0.003178381,6.38,0.001567398
2014.72,-0.007728121,4445.149902,0.006088477,6.38,0
2016.98,0.001120487,4440.209961,0.00111131,6.37,-0.001569859
2008.92,-0.004012106,4390.180176,0.011267437,6.37,0
2030.32,0.01054021,4314.680176,0.017197472,6.37,0
2015.61,-0.007298039,4344.240234,-0.006851043,6.37,0
2027.38,0.005805522,4408.939941,-0.014893216,6.39,0.00312989
2017.46,-0.004917074,4369.370117,0.008974907,6.39,0
1991.17,-0.013203293,4398.620117,-0.006694329,6.39,0
1973.52,-0.008943411,4456.959961,-0.013263215,6.38,-0.001567398
1963.49,-0.005108251,4438.740234,0.004087927,6.38,0
1980.12,0.008398481,4405.390137,0.007513415,6.38,0
1959.77,-0.010383872,4425.77002,-0.004626124,6.36,-0.003144654
1975.14,0.007781727,4391.77002,0.007682279,6.37,0.001569859
2031.91,0.02793923,4425.370117,-0.007650696,6.37,0
2029.24,-0.001315764,4457.790039,-0.007325923,6.37,0
2061.79,0.015787253,4470.220215,-0.002788417,6.37,0
2083.77,0.010548189,4484.790039,-0.003259308,6.37,0
2074.7,-0.004371716,4474.870117,0.002211903,6.36,-0.001572327
2082.73,0.003855517,4504.52002,-0.006625869,6.36,0
2061.48,-0.010308128,4509.419922,-0.001087774,6.36,0
2150.63,0.04145297,4481.149902,0.006269103,6.36,0
2160.34,0.004494663,4437.859863,0.009660476,6.36,0
2162.46,0.000980365,4436.029785,0.000412379,6.36,0
2162.24,-0.000101746,4419.339844,0.00376236,6.37,0.001569859
2168.35,0.002817811,4382.790039,0.008270422,6.36,-0.001572327
2153.31,-0.006984596,4388.290039,-0.001254908,6.36,0
2159.05,0.002658577,4384.069824,0.000961699,6.36,0
2213.61,0.024647521,4348.439941,0.008127125,6.35,-0.001574803
2219.13,0.002487461,4334.669922,0.003166657,6.35,0
2205.9,-0.005997552,4325.899902,0.002023227,6.35,0
2233.25,0.012246726,4252.52002,0.016962917,6.36,0.001572327
2269.13,0.015812228,4223.640137,0.00679124,6.35,-0.001574803
2276.99,0.003451926,4282.25,-0.013876623,6.35,0
2285.36,0.003662443,4286.959961,-0.00109988,6.35,0
2276.07,-0.004081597,4295.799805,-0.002062031,6.35,0
2275.34,-0.000320831,4314.669922,-0.00439269,6.35,0
2283.66,0.003643274,4294.819824,0.004600606,6.35,0
2243,-0.018127508,4335.600098,-0.009495223,6.34,-0.001577287
2311.74,0.029735178,4273.660156,0.01428636,6.34,0
2325.68,0.005993946,4283.569824,-0.002318778,6.34,0
2309.5,-0.007005845,4187.569824,0.022411214,6.33,-0.001579779
2284.91,-0.010761912,4171.310059,0.003882864,6.33,0
2317.07,0.013879598,4184.060059,-0.003056594,6.33,0
2328.22,0.004789066,4281.919922,-0.023388733,6.31,-0.003169572
2315.14,-0.005649766,4294.569824,-0.002954259,6.32,0.001582278
2320.91,0.002486094,4327.399902,-0.007644556,6.32,0
2302.6,-0.00795188,4281.069824,0.010706216,6.31,-0.001584786
2291.3,-0.004931698,4323.149902,-0.009829337,6.3,-0.001587302
2346.51,0.023528559,4301.470215,0.00501479,6.31,0.001584786
2358.98,0.005286183,4347.890137,-0.010791641,6.31,0
2382.47,0.009859516,4380.97998,-0.007610552,6.31,0
2385.42,0.001236679,4402.620117,-0.004939565,6.3,-0.001587302
2419.02,0.013889922,4432.709961,-0.006834531,6.3,0
2428.15,0.003760064,4415.52002,0.003877976,6.28,-0.003184713
2433.13,0.002046746,4334.740234,0.018294512,6.28,0
2434.48,0.000554533,4337.450195,-0.000625173,6.28,0
2418.53,-0.006594915,4285.330078,0.012016303,6.28,0
2432.4,0.005702187,4298.149902,-0.00299156,6.28,0
2432.4,0,4330.220215,-0.007461423,6.28,0
2421.56,-0.004476453,4336.069824,-0.00135088,6.29,0.001589825
2382.91,-0.016219664,4427.419922,-0.021067488,6.28,-0.001592357
2397.18,0.005952828,4430.609863,-0.000720497,6.28,0
2325.95,-0.030624046,4448.02002,-0.003929517,6.27,-0.001594896
2314.16,-0.005094721,4437.740234,0.002311093,6.27,0
2325.82,0.005013286,4399.779785,0.008554004,6.26,-0.001597444
2293.34,-0.01416275,4387.370117,0.00282052,6.25,-0.0016
2313.22,0.008594081,4358.540039,0.006571152,6.25,0
2365.59,0.02213824,4351.390137,0.001640435,6.25,0
2359.51,-0.002576806,4339.689941,0.002688841,6.25,0
2273.4,-0.037877188,4412.129883,-0.016692423,6.25,0
2326.31,0.022744174,4391.129883,0.004759606,6.25,0
2347.18,0.008891521,4398.259766,-0.001623701,6.24,-0.001602564
2324.29,-0.009848169,4426.799805,-0.006488939,6.25,0.0016
2318.61,-0.002449744,4445.25,-0.00416784,6.24,-0.001602564
2310.59,-0.003470975,4398.859863,0.010435889,6.24,0
2286.6,-0.01049156,4360.259766,0.008775023,6.24,0
2263.97,-0.009995715,4320.160156,0.00919661,6.24,0
2270.28,0.002779393,4324.850098,-0.001085594,6.24,0
2278.4,0.003563904,4395.779785,-0.016400496,6.25,0.0016
2240.02,-0.017133776,4466.589844,-0.016108646,6.25,0
2257.43,0.00771231,4466.660156,-1.57418E-05,6.24,-0.001602564
2317.37,0.025865529,4442.240234,0.005467155,6.24,0
2324.24,0.002955805,4405.100098,0.008360677,6.25,0.0016
2328.28,0.001735186,4381.509766,0.005355232,6.23,-0.003210273
2326.71,-0.000674773,4454.759766,-0.016717982,6.23,0
2297.67,-0.012638891,4454.450195,6.94922E-05,6.23,0
2301.26,0.001560015,4456.759766,-0.000518486,6.24,0.001602564
2236.3,-0.029047981,4452.290039,0.00100291,6.23,-0.001605136
2236.62,0.000143073,4444.990234,0.001639562,6.23,0
2234.4,-0.000993555,4458.839844,-0.00311578,6.23,0
2227.74,-0.002989577,4447.660156,0.002507309,6.23,0
2225.3,-0.001096481,4453.830078,-0.001387229,6.23,0
2211.59,-0.00619916,4462.910156,-0.002038712,6.22,-0.001607717
2225.77,0.006370829,4481.390137,-0.004140792,6.23,0.001605136
2226.13,0.000161716,4490.620117,-0.002059624,6.23,0
2219.55,-0.002964565,4489.180176,0.000320655,6.23,0
2206.78,-0.005786712,4472.279785,0.003764694,6.23,0
2181.94,-0.011384364,4459.22998,0.002917931,6.23,0
2194.85,0.005881951,4416.819824,0.009510646,6.23,0
2193.8,-0.000478622,4439.830078,-0.005209688,6.23,0
2197.6,0.001729159,4425.060059,0.003326708,6.23,0
2244.64,0.02095659,4417.160156,0.001785265,6.23,0
2242.17,-0.001101611,4411.200195,0.001349274,6.25,0.0032
2184.54,-0.02638084,4374.350098,0.008353758,6.25,0
2218.32,0.01522774,4393.459961,-0.004368618,6.23,-0.003210273
2199.31,-0.00864362,4384.890137,0.001950587,6.24,0.001602564
2177.91,-0.009825934,4368.990234,0.003626066,6.24,0
2174.12,-0.001743234,4446.189941,-0.01766992,6.23,-0.001605136
2205.5,0.014228066,4454.169922,-0.001794791,6.23,0
2231.17,0.011505174,4449.939941,0.000949668,6.23,0
2235.57,0.001968178,4468.189941,-0.004101179,6.23,0
2246.3,0.004776744,4475.959961,-0.001738964,6.23,0
2232.97,-0.005969628,4533.149902,-0.012777134,6.24,0.001602564
2246.83,0.006168691,4540.189941,-0.001553013,6.24,0
2241.92,-0.002190087,4509.720215,0.006711113,6.23,-0.001605136
2217.01,-0.011235854,4495.180176,0.003224155,6.23,0
2224.8,0.003501438,4504.02002,-0.001966516,6.23,0
2251.81,0.011994795,4478.149902,0.005743784,6.23,0
2282.87,0.013605681,4463.5,0.003271418,6.23,0
2299.99,0.007443511,4479.459961,-0.003575661,6.23,0
2305.11,0.002221152,4448.470215,0.006918188,6.22,-0.001607717
2302.4,-0.001177033,4440.970215,0.001685973,6.23,0.001605136
2275.67,-0.011745991,4458.560059,-0.003960811,6.22,-0.001607717
2288.53,0.005619328,4441.700195,0.003781459,6.22,0
2293.08,0.001984231,4454.370117,-0.002852494,6.22,0
2321.32,0.012165492,4453.919922,0.000101068,6.21,-0.001610306
2324.02,0.00116178,4475.049805,-0.004744109,6.22,0.001607717
2317.75,-0.00270521,4505.459961,-0.00679549,6.22,0
2300.59,-0.007458956,4516.890137,-0.002536961,6.22,0
2299.25,-0.000582799,4515.450195,0.000318791,6.22,0
2272.42,-0.011806796,4480.600098,0.007717967,6.22,0
2270.93,-0.000656119,4456.799805,0.005311854,6.22,0
2242.11,-0.012853963,4452.569824,0.000949107,6.22,0
2210.9,-0.014116423,4457.859863,-0.001188087,6.22,0
2148.36,-0.029110577,4485.169922,-0.006126271,6.23,0.001605136
2162.04,0.006327357,4524.490234,-0.008766739,6.22,-0.001607717
2156.21,-0.002703818,4542.450195,-0.003969499,6.22,0
2159.29,0.001426395,4545.620117,-0.000697844,6.23,0.001605136
2143.45,-0.007389955,4484.529785,0.013439384,6.23,0
2084.02,-0.028517001,4477.069824,0.001663488,6.23,0
2073.1,-0.005267474,4435.759766,0.00922703,6.23,0
1963.24,-0.055958518,4400.689941,0.00790616,6.23,0
1959.51,-0.001903537,4415.819824,-0.003438071,6.23,0
1951.5,-0.004104535,4419.939941,-0.000933036,6.23,0
1950.01,-0.000764099,4432.919922,-0.002936687,6.23,0
1979.21,0.014753361,4465.779785,-0.00741269,6.23,0
1995.24,0.008034121,4421.299805,0.009960182,6.23,0
2006.56,0.005641496,4414.899902,0.001447516,6.23,0
1994.27,-0.006162656,4457.899902,-0.009739745,6.24,0.001602564
2006.1,0.005897014,4359.959961,0.021969973,6.24,0
2007.2,0.000548027,4324.399902,0.008156052,6.24,0
1958.27,-0.02498634,4310.589844,0.00319352,6.23,-0.001605136
1965.45,0.003653107,4313.129883,-0.000589256,6.23,0
2008.13,0.021253604,4305.089844,0.001864085,6.23,0
2072.99,0.031288139,4232.560059,0.01684745,6.23,0
2039.49,-0.016425675,4232.560059,0,6.22,-0.001607717
2059.39,0.009663056,4229.970215,0.000611886,6.22,0
2065.72,0.003064307,4291.399902,-0.014522487,6.22,0
2044.92,-0.010171547,4287.540039,0.000899441,6.22,0
2023.4,-0.010635564,4296.450195,-0.002078151,6.22,0
1992.65,-0.015431712,4339.649902,-0.010054744,6.22,0
2004.76,0.006040623,4349.819824,-0.002343489,6.21,-0.001610306
2043.88,0.019140067,4332.779785,0.003917413,6.22,0.001607717
2033.33,-0.005188533,4363.709961,-0.007138645,6.22,0
2021.17,-0.006016317,4381.799805,-0.004145519,6.21,-0.001610306
2010.85,-0.005132158,4383.47998,-0.000383444,6.21,0
1976.31,-0.017477015,4353.040039,0.006944241,6.21,0
1990.06,0.006909339,4348.890137,0.000953334,6.22,0.001607717
1993.8,0.001875815,4386.379883,-0.008620532,6.22,0
2029.07,0.017382348,4389.97998,-0.000820744,6.21,-0.001610306
2029.42,0.000172463,4407.680176,-0.004031954,6.21,0
2050.48,0.010270766,4423.779785,-0.003652626,6.21,0
2060.5,0.004862897,4440.27002,-0.003727635,6.21,0
2046.78,-0.006703212,4434.819824,0.001227447,6.21,0
2044.9,-0.00091936,4420,0.003341697,6.21,0
2052.23,0.003571724,4414.189941,0.001314493,6.21,0
2101.28,0.023342915,4452.700195,-0.008724195,6.21,0
2106.16,0.002317013,4501.410156,-0.010939421,6.21,0
2100.14,-0.002866476,4480.689941,0.00460305,6.2,-0.001612903
2081.88,-0.008770919,4504.009766,-0.005204517,6.2,0
2068.45,-0.006492784,4473.97998,0.006667345,6.2,0
2085.6,0.008223053,4456.600098,0.003884658,6.2,0
2072.59,-0.00627717,4437.27002,0.004337405,6.2,0
2072.96,0.000178489,4426.720215,0.002377544,6.2,0
2067.12,-0.002825187,4380.029785,0.010547409,6.19,-0.001615509
2057.46,-0.00469511,4442.069824,-0.014164296,6.2,0.001612903
2096.47,0.018607469,4543.509766,-0.022836188,6.19,-0.001615509
2103.57,0.003375215,4548.470215,-0.001091766,6.19,0
2101.3,-0.001080284,4577.600098,-0.006404325,6.18,-0.001618123
2097.23,-0.001940655,4554.089844,0.005135934,6.17,-0.001620746
2098.38,0.000548042,4537.410156,0.003662573,6.18,0.001618123
2098.45,3.3358E-05,4558.899902,-0.004736126,6.18,0
2123.11,0.011615036,4583.22998,-0.005336831,6.18,0
2127.62,0.002119739,4586.399902,-0.000691635,6.18,0
2122.43,-0.00244531,4595.27002,-0.001934004,6.18,0
2139.99,0.008205646,4611.959961,-0.003631983,6.17,-0.001620746
2212.52,0.032781625,4605.319824,0.001439765,6.16,-0.001623377
2237.98,0.01137633,4631.700195,-0.005728239,6.16,0
2241.27,0.001467918,4652.319824,-0.004451849,6.16,0
2255.6,0.006353077,4685.029785,-0.007030893,6.16,0
2236.22,-0.00866641,4695.259766,-0.002183547,6.16,0
2231.4,-0.002160079,4730.830078,-0.007575792,6.16,0
2185.56,-0.02097403,4752.02002,-0.004479117,6.17,0.001620746
2191.85,0.002869722,4749.47998,0.000534518,6.15,-0.003252033
2221.04,0.013142492,4768.549805,-0.00401514,6.14,-0.001628664
2207.53,-0.006119962,4738.600098,0.006280674,6.13,-0.001631321
2198.52,-0.004098212,4736.529785,0.000436904,6.14,0.001628664
2155.81,-0.019811579,4776.950195,-0.00853376,6.15,0.001626016
2160.03,0.001953677,4739.22998,0.007896296,6.14,-0.001628664
2174.66,0.006727488,4774.720215,-0.007488608,6.15,0.001626016
2198.2,0.010708762,4774.799805,-1.6669E-05,6.15,0
2211.77,0.006135358,4772.850098,0.000408333,6.14,-0.001628664
2190.93,-0.009511942,4787.310059,-0.003029628,6.14,0
2228.15,0.016704441,4783.600098,0.000774957,6.14,0
2237.77,0.004298923,4794.709961,-0.00232249,6.13,-0.001631321
2233.41,-0.001952172,4792.040039,0.000556847,6.13,0
2193.07,-0.018394306,4786.700195,0.001114315,6.13,0
2188.54,-0.002069873,4790.310059,-0.000754145,6.12,-0.001633987
2193.78,0.002388571,4826.330078,-0.00751935,6.13,0.001631321
2229.24,0.015906766,4780.379883,0.009520732,6.13,0
2210.65,-0.008409291,4755.189941,0.005269444,6.13,0
2183.11,-0.012615031,4802.930176,-0.010039606,6.13,0
2164.32,-0.008681711,4722.899902,0.016662802,6.13,0
2132.96,-0.014702573,4747.299805,-0.005166297,6.13,0
2133.87,0.000426455,4829.169922,-0.017245618,6.14,0.001628664
2128.86,-0.002353372,4829.209961,-8.29107E-06,6.13,-0.001631321
2160.46,0.014626515,4835.060059,-0.001211399,6.13,0
2141.61,-0.008801789,4864.52002,-0.006092988,6.13,0
2149.56,0.003698431,4914.02002,-0.010175721,6.13,0
2149.63,3.25637E-05,4915.009766,-0.000201413,6.13,0
2157.24,0.003527656,4911.200195,0.000775089,6.13,0
2139.61,-0.008239819,4941.370117,-0.006143085,6.12,-0.001633987
2129.4,-0.004794778,4955.129883,-0.002784605,6.13,0.001631321
2106.13,-0.011048701,4947.310059,0.001578127,6.13,0
2109.47,0.001583336,4976.540039,-0.005908257,6.13,0
2126.77,0.008134401,5006.580078,-0.00603633,6.13,0
2087.94,-0.018597278,5006.129883,8.99207E-05,6.14,0.001628664
2100.51,0.005984261,4984.709961,0.004278739,6.14,0
2135.83,0.016536897,4986.069824,-0.000272807,6.15,0.001626016
2197.22,0.027939851,4997.410156,-0.002274403,6.15,0
2193.12,-0.001869483,4953.390137,0.008808566,6.14,-0.001628664
2206.61,0.00611345,4986.47998,-0.006680242,6.13,-0.001631321
2205.77,-0.000380819,4962.779785,0.004752891,6.13,0
2196.38,-0.004275216,5002.069824,-0.007916942,6.13,0
2186.12,-0.004693246,5001.899902,3.39703E-05,6.13,0
2183.07,-0.001397115,5036.939941,-0.007005346,6.13,0
2201.07,0.008177841,5011.370117,0.00507646,6.13,0
2219.37,0.008245583,5011.220215,2.99124E-05,6.13,0
2220.5,0.000508894,4968.359863,0.008552877,6.14,0.001628664
2207.37,-0.005948255,4987.319824,-0.003816141,6.14,0
2222.67,0.006883613,4991.830078,-0.000904344,6.14,0
2251.76,0.012918784,5020.109863,-0.005665214,6.13,-0.001631321
2247.06,-0.002091622,5024.379883,-0.000850583,6.14,0.001628664
2237.11,-0.004447703,5081.080078,-0.011285014,6.14,0
2238.2,0.000486998,5090.129883,-0.001781079,6.14,0
2237.49,-0.00031732,5086.540039,0.000705256,6.14,0
2204.17,-0.015116801,4969,0.023108053,6.14,0
2202.8,-0.000621936,5040.209961,-0.014330843,6.14,0
2196.07,-0.003064565,4987.859863,0.010386492,6.13,-0.001631321
2160.86,-0.016294438,4974.939941,0.002590274,6.13,0
2151.08,-0.004546553,5011.790039,-0.007407144,6.13,0
2148.29,-0.001298707,5019.310059,-0.001500466,6.13,0
2127.79,-0.009634409,5053.810059,-0.006873455,6.13,0
2084.79,-0.020625579,5058.939941,-0.001015052,6.13,0
2089.71,0.002354394,5065.160156,-0.001229549,6.13,0
2092.91,0.001528972,5068.370117,-0.000633733,6.12,-0.001633987
2106.35,0.006380706,5103.149902,-0.006862124,6.12,0
2073.1,-0.016038782,5115.720215,-0.002463246,6.12,0
2101.25,0.013396788,5046.439941,0.013542624,6.12,0
2097.53,-0.001773515,5081.990234,-0.007044628,6.12,0
2115.98,0.008719364,5135.140137,-0.010458482,6.12,0
2109.39,-0.003124126,5140.810059,-0.001104142,6.12,0
2083.14,-0.012601169,5188.899902,-0.009354526,6.12,0
2045.71,-0.018296826,5189.77002,-0.000167688,6.11,-0.001636661
2047.32,0.000786394,5154.290039,0.006836523,6.11,0
2044.34,-0.001457683,5171.509766,-0.003340853,6.12,0.001633987
2027.62,-0.008246121,5153.040039,0.003571438,6.12,0
2013.3,-0.007112701,5209.410156,-0.010939196,6.12,0
2009.56,-0.001861104,5239.720215,-0.005818328,6.12,0
