Shanghai,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,DOW,DOW,DOW,DOW,DOW,DOW,DOW,Y
186.88,187.63,188.65,189.66,187.79,186.22,187.22,1073.199951,1067.839966,1070.609985,1069.969971,1067.02002,1066.160034,1068.160034,5.39
185.92,186.88,187.63,188.65,189.66,187.79,186.22,1071.560059,1073.199951,1067.839966,1070.609985,1069.969971,1067.02002,1066.160034,5.39
185,185.92,186.88,187.63,188.65,189.66,187.79,1072.339966,1071.560059,1073.199951,1067.839966,1070.609985,1069.969971,1067.02002,5.39
184.08,185,185.92,186.88,187.63,188.65,189.66,1069.660034,1072.339966,1071.560059,1073.199951,1067.839966,1070.609985,1069.969971,5.39
183.19,184.08,185,185.92,186.88,187.63,188.65,1074.930054,1069.660034,1072.339966,1071.560059,1073.199951,1067.839966,1070.609985,5.39
182.33,183.19,184.08,185,185.92,186.88,187.63,1075.880005,1074.930054,1069.660034,1072.339966,1071.560059,1073.199951,1067.839966,5.39
181.82,182.33,183.19,184.08,185,185.92,186.88,1076.699951,1075.880005,1074.930054,1069.660034,1072.339966,1071.560059,1073.199951,5.39
180.92,181.82,182.33,183.19,184.08,185,185.92,1069.819946,1076.699951,1075.880005,1074.930054,1069.660034,1072.339966,1071.560059,5.39
182.48,180.92,181.82,182.33,183.19,184.08,185,1061.969971,1069.819946,1076.699951,1075.880005,1074.930054,1069.660034,1072.339966,5.39
184.29,182.48,180.92,181.82,182.33,183.19,184.08,1055.689941,1061.969971,1069.819946,1076.699951,1075.880005,1074.930054,1069.660034,5.39
186,184.29,182.48,180.92,181.82,182.33,183.19,1062.709961,1055.689941,1061.969971,1069.819946,1076.699951,1075.880005,1074.930054,5.39
187.49,186,184.29,182.48,180.92,181.82,182.33,1056.800049,1062.709961,1055.689941,1061.969971,1069.819946,1076.699951,1075.880005,5.39
189.12,187.49,186,184.29,182.48,180.92,181.82,1068.47998,1056.800049,1062.709961,1055.689941,1061.969971,1069.819946,1076.699951,5.38
191.01,189.12,187.49,186,184.29,182.48,180.92,1073.189941,1068.47998,1056.800049,1062.709961,1055.689941,1061.969971,1069.819946,5.39
192.85,191.01,189.12,187.49,186,184.29,182.48,1087.869995,1073.189941,1068.47998,1056.800049,1062.709961,1055.689941,1061.969971,5.39
194.67,192.85,191.01,189.12,187.49,186,184.29,1095.949951,1087.869995,1073.189941,1068.47998,1056.800049,1062.709961,1055.689941,5.39
196.61,194.67,192.85,191.01,189.12,187.49,186,1108.150024,1095.949951,1087.869995,1073.189941,1068.47998,1056.800049,1062.709961,5.39
198.57,196.61,194.67,192.85,191.01,189.12,187.49,1106.619995,1108.150024,1095.949951,1087.869995,1073.189941,1068.47998,1056.800049,5.4
200.51,198.57,196.61,194.67,192.85,191.01,189.12,1112.069946,1106.619995,1108.150024,1095.949951,1087.869995,1073.189941,1068.47998,5.4
202.51,200.51,198.57,196.61,194.67,192.85,191.01,1106.069946,1112.069946,1106.619995,1108.150024,1095.949951,1087.869995,1073.189941,5.4
204.53,202.51,200.51,198.57,196.61,194.67,192.85,1101.449951,1106.069946,1112.069946,1106.619995,1108.150024,1095.949951,1087.869995,5.4
206.53,204.53,202.51,200.51,198.57,196.61,194.67,1101.030029,1101.449951,1106.069946,1112.069946,1106.619995,1108.150024,1095.949951,5.4
208.25,206.53,204.53,202.51,200.51,198.57,196.61,1089.400024,1101.030029,1101.449951,1106.069946,1112.069946,1106.619995,1108.150024,5.4
210.07,208.25,206.53,204.53,202.51,200.51,198.57,1085.699951,1089.400024,1101.030029,1101.449951,1106.069946,1112.069946,1106.619995,5.4
211.86,210.07,208.25,206.53,204.53,202.51,200.51,1100.02002,1085.699951,1089.400024,1101.030029,1101.449951,1106.069946,1112.069946,5.4
213.98,211.86,210.07,208.25,206.53,204.53,202.51,1105.880005,1100.02002,1085.699951,1089.400024,1101.030029,1101.449951,1106.069946,5.4
215.78,213.98,211.86,210.07,208.25,206.53,204.53,1111.01001,1105.880005,1100.02002,1085.699951,1089.400024,1101.030029,1101.449951,5.4
216.43,215.78,213.98,211.86,210.07,208.25,206.53,1110.219971,1111.01001,1105.880005,1100.02002,1085.699951,1089.400024,1101.030029,5.4
218.6,216.43,215.78,213.98,211.86,210.07,208.25,1106.780029,1110.219971,1111.01001,1105.880005,1100.02002,1085.699951,1089.400024,5.41
220.72,218.6,216.43,215.78,213.98,211.86,210.07,1104.27002,1106.780029,1110.219971,1111.01001,1105.880005,1100.02002,1085.699951,5.41
222.77,220.72,218.6,216.43,215.78,213.98,211.86,1099.329956,1104.27002,1106.780029,1110.219971,1111.01001,1105.880005,1100.02002,5.41
224.65,222.77,220.72,218.6,216.43,215.78,213.98,1101.400024,1099.329956,1104.27002,1106.780029,1110.219971,1111.01001,1105.880005,5.41
226.88,224.65,222.77,220.72,218.6,216.43,215.78,1109.47998,1101.400024,1099.329956,1104.27002,1106.780029,1110.219971,1111.01001,5.41
228.93,226.88,224.65,222.77,220.72,218.6,216.43,1103.160034,1109.47998,1101.400024,1099.329956,1104.27002,1106.780029,1110.219971,5.41
231.22,228.93,226.88,224.65,222.77,220.72,218.6,1102.969971,1103.160034,1109.47998,1101.400024,1099.329956,1104.27002,1106.780029,5.41
233.55,231.22,228.93,226.88,224.65,222.77,220.72,1108.51001,1102.969971,1103.160034,1109.47998,1101.400024,1099.329956,1104.27002,5.41
235.8,233.55,231.22,228.93,226.88,224.65,222.77,1110.589966,1108.51001,1102.969971,1103.160034,1109.47998,1101.400024,1099.329956,5.42
236.67,235.8,233.55,231.22,228.93,226.88,224.65,1111.890015,1110.589966,1108.51001,1102.969971,1103.160034,1109.47998,1101.400024,5.42
237.45,236.67,235.8,233.55,231.22,228.93,226.88,1069.959961,1111.890015,1110.589966,1108.51001,1102.969971,1103.160034,1109.47998,5.42
238.25,237.45,236.67,235.8,233.55,231.22,228.93,1076.699951,1069.959961,1111.890015,1110.589966,1108.51001,1102.969971,1103.160034,5.43
240.62,238.25,237.45,236.67,235.8,233.55,231.22,1059.569946,1076.699951,1069.959961,1111.890015,1110.589966,1108.51001,1102.969971,5.43
242.24,240.62,238.25,237.45,236.67,235.8,233.55,1060.030029,1059.569946,1076.699951,1069.959961,1111.890015,1110.589966,1108.51001,5.43
244.5,242.24,240.62,238.25,237.45,236.67,235.8,1064.140015,1060.030029,1059.569946,1076.699951,1069.959961,1111.890015,1110.589966,5.43
246.31,244.5,242.24,240.62,238.25,237.45,236.67,1051.209961,1064.140015,1060.030029,1059.569946,1076.699951,1069.959961,1111.890015,5.43
248.53,246.31,244.5,242.24,240.62,238.25,237.45,1049.689941,1051.209961,1064.140015,1060.030029,1059.569946,1076.699951,1069.959961,5.43
250.85,248.53,246.31,244.5,242.24,240.62,238.25,1055.180054,1049.689941,1051.209961,1064.140015,1060.030029,1059.569946,1076.699951,5.43
252.97,250.85,248.53,246.31,244.5,242.24,240.62,1050.660034,1055.180054,1049.689941,1051.209961,1064.140015,1060.030029,1059.569946,5.43
255.45,252.97,250.85,248.53,246.31,244.5,242.24,1048.900024,1050.660034,1055.180054,1049.689941,1051.209961,1064.140015,1060.030029,5.43
257.35,255.45,252.97,250.85,248.53,246.31,244.5,1066.079956,1048.900024,1050.660034,1055.180054,1049.689941,1051.209961,1064.140015,5.45
259.6,257.35,255.45,252.97,250.85,248.53,246.31,1070.050049,1066.079956,1048.900024,1050.660034,1055.180054,1049.689941,1051.209961,5.45
262.19,259.6,257.35,255.45,252.97,250.85,248.53,1064.689941,1070.050049,1066.079956,1048.900024,1050.660034,1055.180054,1049.689941,5.45
264.81,262.19,259.6,257.35,255.45,252.97,250.85,1055.5,1064.689941,1070.050049,1066.079956,1048.900024,1050.660034,1055.180054,5.46
265.77,264.81,262.19,259.6,257.35,255.45,252.97,1055.410034,1055.5,1064.689941,1070.050049,1066.079956,1048.900024,1050.660034,5.46
266.66,265.77,264.81,262.19,259.6,257.35,255.45,1048.579956,1055.410034,1055.5,1064.689941,1070.050049,1066.079956,1048.900024,5.45
269.35,266.66,265.77,264.81,262.19,259.6,257.35,1043.079956,1048.579956,1055.410034,1055.5,1064.689941,1070.050049,1066.079956,5.45
270.27,269.35,266.66,265.77,264.81,262.19,259.6,1040.27002,1043.079956,1048.579956,1055.410034,1055.5,1064.689941,1070.050049,5.45
272.91,270.27,269.35,266.66,265.77,264.81,262.19,1056.060059,1040.27002,1043.079956,1048.579956,1055.410034,1055.5,1064.689941,5.46
273.71,272.91,270.27,269.35,266.66,265.77,264.81,1063.630005,1056.060059,1040.27002,1043.079956,1048.579956,1055.410034,1055.5,5.46
274.41,273.71,272.91,270.27,269.35,266.66,265.77,1063.079956,1063.630005,1056.060059,1040.27002,1043.079956,1048.579956,1055.410034,5.46
277,274.41,273.71,272.91,270.27,269.35,266.66,1055.5,1063.079956,1063.630005,1056.060059,1040.27002,1043.079956,1048.579956,5.46
277.85,277,274.41,273.71,272.91,270.27,269.35,1057.349976,1055.5,1063.079956,1063.630005,1056.060059,1040.27002,1043.079956,5.47
278.68,277.85,277,274.41,273.71,272.91,270.27,1056.199951,1057.349976,1055.5,1063.079956,1063.630005,1056.060059,1040.27002,5.47
279.51,278.68,277.85,277,274.41,273.71,272.91,1064.599976,1056.199951,1057.349976,1055.5,1063.079956,1063.630005,1056.060059,5.46
280.17,279.51,278.68,277.85,277,274.41,273.71,1097.890015,1064.599976,1056.199951,1057.349976,1055.5,1063.079956,1063.630005,5.46
282.83,280.17,279.51,278.68,277.85,277,274.41,1110.130005,1097.890015,1064.599976,1056.199951,1057.349976,1055.5,1063.079956,5.46
285.65,282.83,280.17,279.51,278.68,277.85,277,1124.310059,1110.130005,1097.890015,1064.599976,1056.199951,1057.349976,1055.5,5.47
286.22,285.65,282.83,280.17,279.51,278.68,277.85,1128.089966,1124.310059,1110.130005,1097.890015,1064.599976,1056.199951,1057.349976,5.47
287.15,286.22,285.65,282.83,280.17,279.51,278.68,1150.77002,1128.089966,1124.310059,1110.130005,1097.890015,1064.599976,1056.199951,5.47
288.03,287.15,286.22,285.65,282.83,280.17,279.51,1156.819946,1150.77002,1128.089966,1124.310059,1110.130005,1097.890015,1064.599976,5.47
290.85,288.03,287.15,286.22,285.65,282.83,280.17,1152.380005,1156.819946,1150.77002,1128.089966,1124.310059,1110.130005,1097.890015,5.47
291.71,290.85,288.03,287.15,286.22,285.65,282.83,1161.339966,1152.380005,1156.819946,1150.77002,1128.089966,1124.310059,1110.130005,5.47
292.75,291.71,290.85,288.03,287.15,286.22,285.65,1162.819946,1161.339966,1152.380005,1156.819946,1150.77002,1128.089966,1124.310059,5.47
293.75,292.75,291.71,290.85,288.03,287.15,286.22,1167.25,1162.819946,1161.339966,1152.380005,1156.819946,1150.77002,1128.089966,5.47
296.52,293.75,292.75,291.71,290.85,288.03,287.15,1166.280029,1167.25,1162.819946,1161.339966,1152.380005,1156.819946,1150.77002,5.47
297.68,296.52,293.75,292.75,291.71,290.85,288.03,1162.219971,1166.280029,1167.25,1162.819946,1161.339966,1152.380005,1156.819946,5.47
298.77,297.68,296.52,293.75,292.75,291.71,290.85,1154.180054,1162.219971,1166.280029,1167.25,1162.819946,1161.339966,1152.380005,5.47
299.66,298.77,297.68,296.52,293.75,292.75,291.71,1152.47998,1154.180054,1162.219971,1166.280029,1167.25,1162.819946,1161.339966,5.46
300.62,299.66,298.77,297.68,296.52,293.75,292.75,1172.050049,1152.47998,1154.180054,1162.219971,1166.280029,1167.25,1162.819946,5.47
301.83,300.62,299.66,298.77,297.68,296.52,293.75,1184.569946,1172.050049,1152.47998,1154.180054,1162.219971,1166.280029,1167.25,5.48
303.06,301.83,300.62,299.66,298.77,297.68,296.52,1184.709961,1184.569946,1172.050049,1152.47998,1154.180054,1162.219971,1166.280029,5.48
305.74,303.06,301.83,300.62,299.66,298.77,297.68,1181.890015,1184.709961,1184.569946,1172.050049,1152.47998,1154.180054,1162.219971,5.48
306.63,305.74,303.06,301.83,300.62,299.66,298.77,1177.359985,1181.890015,1184.709961,1184.569946,1172.050049,1152.47998,1154.180054,5.48
306.85,306.63,305.74,303.06,301.83,300.62,299.66,1165.959961,1177.359985,1181.890015,1184.709961,1184.569946,1172.050049,1152.47998,5.48
307.38,306.85,306.63,305.74,303.06,301.83,300.62,1178.839966,1165.959961,1177.359985,1181.890015,1184.709961,1184.569946,1172.050049,5.48
307.39,307.38,306.85,306.63,305.74,303.06,301.83,1166.050049,1178.839966,1165.959961,1177.359985,1181.890015,1184.709961,1184.569946,5.48
307.87,307.39,307.38,306.85,306.63,305.74,303.06,1162.170044,1166.050049,1178.839966,1165.959961,1177.359985,1181.890015,1184.709961,5.48
307.95,307.87,307.39,307.38,306.85,306.63,305.74,1161.849976,1162.170044,1166.050049,1178.839966,1165.959961,1177.359985,1181.890015,5.48
308.53,307.95,307.87,307.39,307.38,306.85,306.63,1168.410034,1161.849976,1162.170044,1166.050049,1178.839966,1165.959961,1177.359985,5.48
309.05,308.53,307.95,307.87,307.39,307.38,306.85,1155.75,1168.410034,1161.849976,1162.170044,1166.050049,1178.839966,1165.959961,5.48
311.61,309.05,308.53,307.95,307.87,307.39,307.38,1163.969971,1155.75,1168.410034,1161.849976,1162.170044,1166.050049,1178.839966,5.48
311.84,311.61,309.05,308.53,307.95,307.87,307.39,1155.52002,1163.969971,1155.75,1168.410034,1161.849976,1162.170044,1166.050049,5.48
312.42,311.84,311.61,309.05,308.53,307.95,307.87,1158.660034,1155.52002,1163.969971,1155.75,1168.410034,1161.849976,1162.170044,5.48
312.73,312.42,311.84,311.61,309.05,308.53,307.95,1168.180054,1158.660034,1155.52002,1163.969971,1155.75,1168.410034,1161.849976,5.49
313.24,312.73,312.42,311.84,311.61,309.05,308.53,1167.849976,1168.180054,1158.660034,1155.52002,1163.969971,1155.75,1168.410034,5.49
314.18,313.24,312.73,312.42,311.84,311.61,309.05,1169.650024,1167.849976,1168.180054,1158.660034,1155.52002,1163.969971,1155.75,5.49
314.72,314.18,313.24,312.73,312.42,311.84,311.61,1160.050049,1169.650024,1167.849976,1168.180054,1158.660034,1155.52002,1163.969971,5.49
315.56,314.72,314.18,313.24,312.73,312.42,311.84,1166.369995,1160.050049,1169.650024,1167.849976,1168.180054,1158.660034,1155.52002,5.49
316.43,315.56,314.72,314.18,313.24,312.73,312.42,1169.01001,1166.369995,1160.050049,1169.650024,1167.849976,1168.180054,1158.660034,5.49
316.44,316.43,315.56,314.72,314.18,313.24,312.73,1178.930054,1169.01001,1166.369995,1160.050049,1169.650024,1167.849976,1168.180054,5.49
317.04,316.44,316.43,315.56,314.72,314.18,313.24,1166.560059,1178.930054,1169.01001,1166.369995,1160.050049,1169.650024,1167.849976,5.49
319.68,317.04,316.44,316.43,315.56,314.72,314.18,1171.130005,1166.560059,1178.930054,1169.01001,1166.369995,1160.050049,1169.650024,5.49
319.77,319.68,317.04,316.44,316.43,315.56,314.72,1168.819946,1171.130005,1166.560059,1178.930054,1169.01001,1166.369995,1160.050049,5.49
337.11,319.77,319.68,317.04,316.44,316.43,315.56,1170.810059,1168.819946,1171.130005,1166.560059,1178.930054,1169.01001,1166.369995,5.48
342.41,337.11,319.77,319.68,317.04,316.44,316.43,1192.829956,1170.810059,1168.819946,1171.130005,1166.560059,1178.930054,1169.01001,5.48
347.99,342.41,337.11,319.77,319.68,317.04,316.44,1190.569946,1192.829956,1170.810059,1168.819946,1171.130005,1166.560059,1178.930054,5.49
359.59,347.99,342.41,337.11,319.77,319.68,317.04,1186.920044,1190.569946,1192.829956,1170.810059,1168.819946,1171.130005,1166.560059,5.49
360.5,359.59,347.99,342.41,337.11,319.77,319.68,1177.089966,1186.920044,1190.569946,1192.829956,1170.810059,1168.819946,1171.130005,5.49
360.37,360.5,359.59,347.99,342.41,337.11,319.77,1186.650024,1177.089966,1186.920044,1190.569946,1192.829956,1170.810059,1168.819946,5.49
360.1,360.37,360.5,359.59,347.99,342.41,337.11,1180.969971,1186.650024,1177.089966,1186.920044,1190.569946,1192.829956,1170.810059,5.48
362.45,360.1,360.37,360.5,359.59,347.99,342.41,1179.439941,1180.969971,1186.650024,1177.089966,1186.920044,1190.569946,1192.829956,5.48
364.66,362.45,360.1,360.37,360.5,359.59,347.99,1184.199951,1179.439941,1180.969971,1186.650024,1177.089966,1186.920044,1190.569946,5.48
365.39,364.66,362.45,360.1,360.37,360.5,359.59,1190.430054,1184.199951,1179.439941,1180.969971,1186.650024,1177.089966,1186.920044,5.48
367,365.39,364.66,362.45,360.1,360.37,360.5,1184.939941,1190.430054,1184.199951,1179.439941,1180.969971,1186.650024,1177.089966,5.48
368.32,367,365.39,364.66,362.45,360.1,360.37,1174.780029,1184.939941,1190.430054,1184.199951,1179.439941,1180.969971,1186.650024,5.48
369.76,368.32,367,365.39,364.66,362.45,360.1,1163.930054,1174.780029,1184.939941,1190.430054,1184.199951,1179.439941,1180.969971,5.48
371.76,369.76,368.32,367,365.39,364.66,362.45,1161.939941,1163.930054,1174.780029,1184.939941,1190.430054,1184.199951,1179.439941,5.48
373.53,371.76,369.76,368.32,367,365.39,364.66,1166.51001,1161.939941,1163.930054,1174.780029,1184.939941,1190.430054,1184.199951,5.48
375.23,373.53,371.76,369.76,368.32,367,365.39,1157,1166.51001,1161.939941,1163.930054,1174.780029,1184.939941,1190.430054,5.48
376.14,375.23,373.53,371.76,369.76,368.32,367,1157.689941,1157,1166.51001,1161.939941,1163.930054,1174.780029,1184.939941,5.48
376.92,376.14,375.23,373.53,371.76,369.76,368.32,1164.390015,1157.689941,1157,1166.51001,1161.939941,1163.930054,1174.780029,5.48
376.38,376.92,376.14,375.23,373.53,371.76,369.76,1163.790039,1164.390015,1157.689941,1157,1166.51001,1161.939941,1163.930054,5.51
377.05,376.38,376.92,376.14,375.23,373.53,371.76,1171.680054,1163.790039,1164.390015,1157.689941,1157,1166.51001,1161.939941,5.51
377.49,377.05,376.38,376.92,376.14,375.23,373.53,1169.380005,1171.680054,1163.790039,1164.390015,1157.689941,1157,1166.51001,5.53
377.66,377.49,377.05,376.38,376.92,376.14,375.23,1175.930054,1169.380005,1171.680054,1163.790039,1164.390015,1157.689941,1157,5.53
377.31,377.66,377.49,377.05,376.38,376.92,376.14,1182.949951,1175.930054,1169.380005,1171.680054,1163.790039,1164.390015,1157.689941,5.53
377.99,377.31,377.66,377.49,377.05,376.38,376.92,1177.459961,1182.949951,1175.930054,1169.380005,1171.680054,1163.790039,1164.390015,5.53
378.89,377.99,377.31,377.66,377.49,377.05,376.38,1170.209961,1177.459961,1182.949951,1175.930054,1169.380005,1171.680054,1163.790039,5.53
378.69,378.89,377.99,377.31,377.66,377.49,377.05,1166.839966,1170.209961,1177.459961,1182.949951,1175.930054,1169.380005,1171.680054,5.53
378.12,378.69,378.89,377.99,377.31,377.66,377.49,1169.23999,1166.839966,1170.209961,1177.459961,1182.949951,1175.930054,1169.380005,5.53
379.13,378.12,378.69,378.89,377.99,377.31,377.66,1158.199951,1169.23999,1166.839966,1170.209961,1177.459961,1182.949951,1175.930054,5.53
380.77,379.13,378.12,378.69,378.89,377.99,377.31,1157.650024,1158.199951,1169.23999,1166.839966,1170.209961,1177.459961,1182.949951,5.53
381.44,380.77,379.13,378.12,378.69,378.89,377.99,1161.800049,1157.650024,1158.199951,1169.23999,1166.839966,1170.209961,1177.459961,5.53
381.24,381.44,380.77,379.13,378.12,378.69,378.89,1163.189941,1161.800049,1157.650024,1158.199951,1169.23999,1166.839966,1170.209961,5.52
381.01,381.24,381.44,380.77,379.13,378.12,378.69,1155.800049,1163.189941,1161.800049,1157.650024,1158.199951,1169.23999,1166.839966,5.52
381.12,381.01,381.24,381.44,380.77,379.13,378.12,1154.650024,1155.800049,1163.189941,1161.800049,1157.650024,1158.199951,1169.23999,5.52
381.33,381.12,381.01,381.24,381.44,380.77,379.13,1160.969971,1154.650024,1155.800049,1163.189941,1161.800049,1157.650024,1158.199951,5.52
381.47,381.33,381.12,381.01,381.24,381.44,380.77,1137.140015,1160.969971,1154.650024,1155.800049,1163.189941,1161.800049,1157.650024,5.54
381.93,381.47,381.33,381.12,381.01,381.24,381.44,1126.709961,1137.140015,1160.969971,1154.650024,1155.800049,1163.189941,1161.800049,5.53
382.43,381.93,381.47,381.33,381.12,381.01,381.24,1146.609985,1126.709961,1137.140015,1160.969971,1154.650024,1155.800049,1163.189941,5.53
381.65,382.43,381.93,381.47,381.33,381.12,381.01,1155.800049,1146.609985,1126.709961,1137.140015,1160.969971,1154.650024,1155.800049,5.53
382.03,381.65,382.43,381.93,381.47,381.33,381.12,1156.170044,1155.800049,1146.609985,1126.709961,1137.140015,1160.969971,1154.650024,5.53
391.11,382.03,381.65,382.43,381.93,381.47,381.33,1171.550049,1156.170044,1155.800049,1146.609985,1126.709961,1137.140015,1160.969971,5.51
400.61,391.11,382.03,381.65,382.43,381.93,381.47,1190.800049,1171.550049,1156.170044,1155.800049,1146.609985,1126.709961,1137.140015,5.51
